Shipping ID,Shipping Type,Shipping Class
11804,Premium,1st class
11805,Exclusive,2nd class
11806,Exclusive,2nd class
11807,Premium,1st class
11808,Standard,3rd class
11809,Exclusive,2nd class
11810,Premium,1st class
11811,Exclusive,2nd class
11812,Exclusive,2nd class
11813,Exclusive,2nd class
11814,Premium,1st class
11815,Premium,1st class
11816,Standard,3rd class
11817,Standard,3rd class
11818,Premium,1st class
11819,Standard,3rd class
11820,Standard,3rd class
11821,Exclusive,2nd class
11822,Standard,3rd class
11823,Exclusive,2nd class
11824,Exclusive,2nd class
11825,Standard,3rd class
11826,Standard,3rd class
11827,Exclusive,2nd class
11828,Exclusive,2nd class
11829,Premium,1st class
11830,Premium,1st class
11831,Standard,3rd class
11832,Premium,1st class
11833,Exclusive,2nd class
11834,Standard,3rd class
11835,Exclusive,2nd class
11836,Standard,3rd class
11837,Standard,3rd class
11838,Standard,3rd class
11839,Exclusive,2nd class
11840,Exclusive,2nd class
11841,Standard,3rd class
11842,Premium,1st class
11843,Premium,1st class
11844,Exclusive,2nd class
11845,Exclusive,2nd class
11846,Exclusive,2nd class
11847,Exclusive,2nd class
11848,Exclusive,2nd class
11849,Premium,1st class
11850,Standard,3rd class
11851,Standard,3rd class
11852,Standard,3rd class
11853,Premium,1st class
11854,Standard,3rd class
11855,Standard,3rd class
11856,Standard,3rd class
11857,Premium,1st class
11858,Premium,1st class
11859,Standard,3rd class
11860,Standard,3rd class
11861,Standard,3rd class
11862,Premium,1st class
11863,Standard,3rd class
11864,Exclusive,2nd class
11865,Standard,3rd class
11866,Standard,3rd class
11867,Exclusive,2nd class
11868,Exclusive,2nd class
11869,Exclusive,2nd class
11870,Exclusive,2nd class
11871,Exclusive,2nd class
11872,Premium,1st class
11873,Premium,1st class
11874,Exclusive,2nd class
11875,Premium,1st class
11876,Exclusive,2nd class
11877,Exclusive,2nd class
11878,Standard,3rd class
11879,Premium,1st class
11880,Premium,1st class
11881,Premium,1st class
11882,Standard,3rd class
11883,Exclusive,2nd class
11884,Standard,3rd class
11885,Premium,1st class
11886,Standard,3rd class
11887,Premium,1st class
11888,Standard,3rd class
11889,Premium,1st class
11890,Exclusive,2nd class
11891,Standard,3rd class
11892,Exclusive,2nd class
11893,Premium,1st class
11894,Premium,1st class
11895,Exclusive,2nd class
11896,Exclusive,2nd class
11897,Exclusive,2nd class
11898,Exclusive,2nd class
11899,Exclusive,2nd class
11900,Exclusive,2nd class
11901,Exclusive,2nd class
11902,Premium,1st class
11903,Standard,3rd class
11904,Premium,1st class
11905,Premium,1st class
11906,Standard,3rd class
11907,Standard,3rd class
11908,Standard,3rd class
11909,Exclusive,2nd class
11910,Standard,3rd class
11911,Standard,3rd class
11912,Standard,3rd class
11913,Premium,1st class
11914,Exclusive,2nd class
11915,Exclusive,2nd class
11916,Premium,1st class
11917,Standard,3rd class
11918,Premium,1st class
11919,Premium,1st class
11920,Premium,1st class
11921,Premium,1st class
11922,Premium,1st class
11923,Standard,3rd class
11924,Exclusive,2nd class
11925,Exclusive,2nd class
11926,Premium,1st class
11927,Exclusive,2nd class
11928,Standard,3rd class
11929,Exclusive,2nd class
11930,Premium,1st class
11931,Premium,1st class
11932,Premium,1st class
11933,Standard,3rd class
11934,Standard,3rd class
11935,Premium,1st class
11936,Exclusive,2nd class
11937,Premium,1st class
11938,Premium,1st class
11939,Exclusive,2nd class
11940,Standard,3rd class
11941,Exclusive,2nd class
11942,Premium,1st class
11943,Standard,3rd class
11944,Standard,3rd class
11945,Standard,3rd class
11946,Premium,1st class
11947,Premium,1st class
11948,Standard,3rd class
11949,Exclusive,2nd class
11950,Exclusive,2nd class
11951,Standard,3rd class
11952,Standard,3rd class
11953,Standard,3rd class
11954,Premium,1st class
11955,Standard,3rd class
11956,Premium,1st class
11957,Premium,1st class
11958,Exclusive,2nd class
11959,Standard,3rd class
11960,Standard,3rd class
11961,Premium,1st class
11962,Premium,1st class
11963,Exclusive,2nd class
11964,Exclusive,2nd class
11965,Premium,1st class
11966,Standard,3rd class
11967,Standard,3rd class
11968,Premium,1st class
11969,Premium,1st class
11970,Standard,3rd class
11971,Exclusive,2nd class
11972,Exclusive,2nd class
11973,Standard,3rd class
11974,Exclusive,2nd class
11975,Exclusive,2nd class
11976,Premium,1st class
11977,Standard,3rd class
11978,Exclusive,2nd class
11979,Standard,3rd class
11980,Exclusive,2nd class
11981,Standard,3rd class
11982,Standard,3rd class
11983,Standard,3rd class
11984,Standard,3rd class
11985,Premium,1st class
11986,Exclusive,2nd class
11987,Exclusive,2nd class
11988,Exclusive,2nd class
11989,Standard,3rd class
11990,Standard,3rd class
11991,Premium,1st class
11992,Standard,3rd class
11993,Standard,3rd class
11994,Premium,1st class
11995,Standard,3rd class
11996,Premium,1st class
11997,Exclusive,2nd class
11998,Standard,3rd class
11999,Premium,1st class
12000,Premium,1st class
12001,Standard,3rd class
12002,Exclusive,2nd class
12003,Standard,3rd class
12004,Premium,1st class
12005,Standard,3rd class
12006,Standard,3rd class
12007,Standard,3rd class
12008,Premium,1st class
12009,Premium,1st class
12010,Exclusive,2nd class
12011,Exclusive,2nd class
12012,Exclusive,2nd class
12013,Premium,1st class
12014,Standard,3rd class
12015,Premium,1st class
12016,Premium,1st class
12017,Premium,1st class
12018,Premium,1st class
12019,Exclusive,2nd class
12020,Premium,1st class
12021,Premium,1st class
12022,Standard,3rd class
12023,Standard,3rd class
12024,Exclusive,2nd class
12025,Premium,1st class
12026,Standard,3rd class
12027,Standard,3rd class
12028,Premium,1st class
12029,Exclusive,2nd class
12030,Premium,1st class
12031,Premium,1st class
12032,Premium,1st class
12033,Exclusive,2nd class
12034,Exclusive,2nd class
12035,Standard,3rd class
12036,Exclusive,2nd class
12037,Exclusive,2nd class
12038,Standard,3rd class
12039,Premium,1st class
12040,Standard,3rd class
12041,Premium,1st class
12042,Standard,3rd class
12043,Exclusive,2nd class
12044,Exclusive,2nd class
12045,Premium,1st class
12046,Standard,3rd class
12047,Premium,1st class
12048,Exclusive,2nd class
12049,Standard,3rd class
12050,Exclusive,2nd class
12051,Exclusive,2nd class
12052,Premium,1st class
12053,Standard,3rd class
12054,Premium,1st class
12055,Standard,3rd class
12056,Standard,3rd class
12057,Exclusive,2nd class
12058,Standard,3rd class
12059,Premium,1st class
12060,Standard,3rd class
12061,Exclusive,2nd class
12062,Standard,3rd class
12063,Premium,1st class
12064,Exclusive,2nd class
12065,Premium,1st class
12066,Exclusive,2nd class
12067,Exclusive,2nd class
12068,Exclusive,2nd class
12069,Standard,3rd class
12070,Standard,3rd class
12071,Exclusive,2nd class
12072,Exclusive,2nd class
12073,Exclusive,2nd class
12074,Exclusive,2nd class
12075,Exclusive,2nd class
12076,Exclusive,2nd class
12077,Premium,1st class
12078,Exclusive,2nd class
12079,Exclusive,2nd class
12080,Exclusive,2nd class
12081,Premium,1st class
12082,Standard,3rd class
12083,Exclusive,2nd class
12084,Standard,3rd class
12085,Exclusive,2nd class
12086,Premium,1st class
12087,Exclusive,2nd class
12088,Standard,3rd class
12089,Standard,3rd class
12090,Exclusive,2nd class
12091,Standard,3rd class
12092,Standard,3rd class
12093,Premium,1st class
12094,Exclusive,2nd class
12095,Standard,3rd class
12096,Standard,3rd class
12097,Premium,1st class
12098,Exclusive,2nd class
12099,Premium,1st class
12100,Exclusive,2nd class
12101,Premium,1st class
12102,Premium,1st class
12103,Premium,1st class
12104,Premium,1st class
12105,Exclusive,2nd class
12106,Premium,1st class
12107,Standard,3rd class
12108,Exclusive,2nd class
12109,Premium,1st class
12110,Exclusive,2nd class
12111,Exclusive,2nd class
12112,Exclusive,2nd class
12113,Standard,3rd class
12114,Standard,3rd class
12115,Standard,3rd class
12116,Standard,3rd class
12117,Premium,1st class
12118,Exclusive,2nd class
12119,Premium,1st class
12120,Exclusive,2nd class
12121,Exclusive,2nd class
12122,Premium,1st class
12123,Premium,1st class
12124,Exclusive,2nd class
12125,Exclusive,2nd class
12126,Standard,3rd class
12127,Premium,1st class
12128,Standard,3rd class
12129,Exclusive,2nd class
12130,Standard,3rd class
12131,Premium,1st class
12132,Premium,1st class
12133,Premium,1st class
12134,Standard,3rd class
12135,Standard,3rd class
12136,Standard,3rd class
12137,Standard,3rd class
12138,Standard,3rd class
12139,Exclusive,2nd class
12140,Premium,1st class
12141,Premium,1st class
12142,Exclusive,2nd class
12143,Premium,1st class
12144,Premium,1st class
12145,Standard,3rd class
12146,Exclusive,2nd class
12147,Standard,3rd class
12148,Exclusive,2nd class
12149,Standard,3rd class
12150,Premium,1st class
12151,Premium,1st class
12152,Exclusive,2nd class
12153,Standard,3rd class
12154,Standard,3rd class
12155,Premium,1st class
12156,Premium,1st class
12157,Exclusive,2nd class
12158,Exclusive,2nd class
12159,Premium,1st class
12160,Exclusive,2nd class
12161,Exclusive,2nd class
12162,Premium,1st class
12163,Standard,3rd class
12164,Standard,3rd class
12165,Standard,3rd class
12166,Exclusive,2nd class
12167,Standard,3rd class
12168,Premium,1st class
12169,Exclusive,2nd class
12170,Premium,1st class
12171,Premium,1st class
12172,Exclusive,2nd class
12173,Standard,3rd class
12174,Premium,1st class
12175,Exclusive,2nd class
12176,Standard,3rd class
12177,Premium,1st class
12178,Premium,1st class
12179,Premium,1st class
12180,Premium,1st class
12181,Standard,3rd class
12182,Exclusive,2nd class
12183,Exclusive,2nd class
12184,Standard,3rd class
12185,Standard,3rd class
12186,Exclusive,2nd class
12187,Premium,1st class
12188,Standard,3rd class
12189,Premium,1st class
12190,Standard,3rd class
12191,Standard,3rd class
12192,Exclusive,2nd class
12193,Exclusive,2nd class
12194,Standard,3rd class
12195,Premium,1st class
12196,Exclusive,2nd class
12197,Standard,3rd class
12198,Premium,1st class
12199,Premium,1st class
12200,Standard,3rd class
12201,Exclusive,2nd class
12202,Premium,1st class
12203,Standard,3rd class
12204,Premium,1st class
12205,Exclusive,2nd class
12206,Premium,1st class
12207,Exclusive,2nd class
12208,Standard,3rd class
12209,Standard,3rd class
12210,Exclusive,2nd class
12211,Premium,1st class
12212,Premium,1st class
12213,Exclusive,2nd class
12214,Standard,3rd class
12215,Standard,3rd class
12216,Exclusive,2nd class
12217,Premium,1st class
12218,Standard,3rd class
12219,Standard,3rd class
12220,Standard,3rd class
12221,Exclusive,2nd class
12222,Premium,1st class
12223,Exclusive,2nd class
12224,Standard,3rd class
12225,Standard,3rd class
12226,Exclusive,2nd class
12227,Premium,1st class
12228,Premium,1st class
12229,Standard,3rd class
12230,Premium,1st class
12231,Exclusive,2nd class
12232,Exclusive,2nd class
12233,Premium,1st class
12234,Exclusive,2nd class
12235,Standard,3rd class
12236,Premium,1st class
12237,Standard,3rd class
12238,Standard,3rd class
12239,Exclusive,2nd class
12240,Premium,1st class
12241,Standard,3rd class
12242,Standard,3rd class
12243,Exclusive,2nd class
12244,Standard,3rd class
12245,Exclusive,2nd class
12246,Exclusive,2nd class
12247,Standard,3rd class
12248,Premium,1st class
12249,Standard,3rd class
12250,Exclusive,2nd class
12251,Standard,3rd class
12252,Premium,1st class
12253,Premium,1st class
12254,Exclusive,2nd class
12255,Exclusive,2nd class
12256,Premium,1st class
12257,Premium,1st class
12258,Standard,3rd class
12259,Exclusive,2nd class
12260,Standard,3rd class
12261,Standard,3rd class
12262,Exclusive,2nd class
12263,Standard,3rd class
12264,Exclusive,2nd class
12265,Exclusive,2nd class
12266,Standard,3rd class
12267,Premium,1st class
12268,Exclusive,2nd class
12269,Exclusive,2nd class
12270,Premium,1st class
12271,Standard,3rd class
12272,Premium,1st class
12273,Premium,1st class
12274,Standard,3rd class
12275,Standard,3rd class
12276,Standard,3rd class
12277,Premium,1st class
12278,Standard,3rd class
12279,Standard,3rd class
12280,Exclusive,2nd class
12281,Premium,1st class
12282,Exclusive,2nd class
12283,Premium,1st class
12284,Standard,3rd class
12285,Standard,3rd class
12286,Exclusive,2nd class
12287,Standard,3rd class
12288,Premium,1st class
12289,Premium,1st class
12290,Exclusive,2nd class
12291,Standard,3rd class
12292,Premium,1st class
12293,Standard,3rd class
12294,Exclusive,2nd class
12295,Premium,1st class
12296,Standard,3rd class
12297,Standard,3rd class
12298,Premium,1st class
12299,Premium,1st class
12300,Standard,3rd class
12301,Standard,3rd class
12302,Premium,1st class
12303,Premium,1st class
12304,Standard,3rd class
12305,Standard,3rd class
12306,Exclusive,2nd class
12307,Premium,1st class
12308,Exclusive,2nd class
12309,Standard,3rd class
12310,Premium,1st class
12311,Standard,3rd class
12312,Premium,1st class
12313,Premium,1st class
12314,Exclusive,2nd class
12315,Premium,1st class
12316,Premium,1st class
12317,Premium,1st class
12318,Premium,1st class
12319,Standard,3rd class
12320,Exclusive,2nd class
12321,Exclusive,2nd class
12322,Premium,1st class
12323,Standard,3rd class
12324,Standard,3rd class
12325,Exclusive,2nd class
12326,Premium,1st class
12327,Premium,1st class
12328,Premium,1st class
12329,Standard,3rd class
12330,Exclusive,2nd class
12331,Premium,1st class
12332,Premium,1st class
12333,Premium,1st class
12334,Exclusive,2nd class
12335,Premium,1st class
12336,Standard,3rd class
12337,Exclusive,2nd class
12338,Premium,1st class
12339,Exclusive,2nd class
12340,Standard,3rd class
12341,Exclusive,2nd class
12342,Exclusive,2nd class
12343,Exclusive,2nd class
12344,Exclusive,2nd class
12345,Premium,1st class
12346,Exclusive,2nd class
12347,Exclusive,2nd class
12348,Premium,1st class
12349,Premium,1st class
12350,Exclusive,2nd class
12351,Premium,1st class
12352,Exclusive,2nd class
12353,Exclusive,2nd class
12354,Standard,3rd class
12355,Premium,1st class
12356,Standard,3rd class
12357,Premium,1st class
12358,Standard,3rd class
12359,Standard,3rd class
12360,Standard,3rd class
12361,Premium,1st class
12362,Premium,1st class
12363,Premium,1st class
12364,Premium,1st class
12365,Standard,3rd class
12366,Standard,3rd class
12367,Standard,3rd class
12368,Standard,3rd class
12369,Exclusive,2nd class
12370,Exclusive,2nd class
12371,Standard,3rd class
12372,Standard,3rd class
12373,Standard,3rd class
12374,Premium,1st class
12375,Premium,1st class
12376,Standard,3rd class
12377,Exclusive,2nd class
12378,Premium,1st class
12379,Premium,1st class
12380,Standard,3rd class
12381,Standard,3rd class
12382,Premium,1st class
12383,Premium,1st class
12384,Exclusive,2nd class
12385,Premium,1st class
12386,Exclusive,2nd class
12387,Premium,1st class
12388,Premium,1st class
12389,Premium,1st class
12390,Standard,3rd class
12391,Exclusive,2nd class
12392,Premium,1st class
12393,Exclusive,2nd class
12394,Premium,1st class
12395,Standard,3rd class
12396,Premium,1st class
12397,Premium,1st class
12398,Premium,1st class
12399,Exclusive,2nd class
12400,Exclusive,2nd class
12401,Standard,3rd class
12402,Standard,3rd class
12403,Exclusive,2nd class
12404,Premium,1st class
12405,Premium,1st class
12406,Standard,3rd class
12407,Exclusive,2nd class
12408,Exclusive,2nd class
12409,Exclusive,2nd class
12410,Standard,3rd class
12411,Standard,3rd class
