Product ID,Category Code,Category Name,Sub-Category Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail
2305,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100824,CAPTAIN MORGAN 1.75L W/CM 100PRF 50ML,6,1800,18,27
2306,1032100,VODKA,IMPORTED VODKAS,34007,ABSOLUT SWEDISH VODKA 80PRF,12,1000,12.49,18.74
2307,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64136,DISARONNO AMARETTO,12,750,13.43,20.15
2308,1012300,WHISKEY,SINGLE MALT SCOTCH,6316,TOMATIN SINGLE MALT,6,750,21.34,32.01
2309,1011100,WHISKEY,BLENDED WHISKIES,27323,TWO JAY'S COUNTRY STYLE BLENDED WHY.,12,750,15.59,23.39
2310,1012400,WHISKEY,IRISH WHISKIES,15890,THE QUIET MAN,6,750,16,24
2311,1031200,VODKA,AMERICAN FLAVORED VODKA,41299,BURNETTS CHERRY,12,750,4.5,6.75
2312,1901200,SPECIAL,SPECIAL ORDER ITEMS,903176,CORRALEJO TRIPLE DISTILLED REPOSADO,6,750,26.55,39.83
2313,1081400,VODKA,AMERICAN SCHNAPPS,82612,DEKUYPER HOT DAMN! PET,12,750,6.5,9.75
2314,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,17087,BULLEIT BOURBON,12,1000,20.49,30.74
2315,1081200,LIQUEURS,CREAM LIQUEURS,68013,BAILEYS EXPRESSO,12,750,13.5,20.25
2316,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,39492,NEW AMSTERDAM PINK WHITNEY,12,750,7.5,11.25
2317,1022100,TEQUILA,MIXTO TEQUILA,87936,JUAREZ SILVER,12,750,7.5,11.25
2318,1032100,VODKA,IMPORTED VODKAS,34759,REYKA VODKA,6,1750,18.5,27.75
2319,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,103108,1800 SILVER TEQUILA W/REPLICA SHOT GLASSES,6,750,15.46,23.19
2320,1901200,SPECIAL,SPECIAL ORDER ITEMS,902684,HA GEORGE T STAGG,3,750,50,75
2321,1041100,GIN,AMERICAN DRY GINS,31866,PRAIRIE ORGANIC GIN,6,750,11,16.5
2322,1012300,WHISKEY,SINGLE MALT SCOTCH,4356,BALVENIE 12YR DOUBLEWOOD,12,750,32.5,48.75
2323,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,27560,STRANAHANS COLORADO WHISKEY,6,750,29.12,43.68
2324,1062100,RUM,GOLD RUM,43038,BACARDI GOLD,6,1750,15,22.5
2325,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100880,OUTERSPACE VODKA W/STRESS BALL,6,750,15,22.5
2326,1022100,TEQUILA,MIXTO TEQUILA,89388,JUAREZ GOLD,6,1750,15,22.5
2327,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,699,WOODFORD RESERVE W/GLASS,6,750,22.49,33.74
2328,1051100,BRANDY,AMERICAN BRANDIES,54056,ARROW APRICOT BRANDY,12,750,5.38,8.07
2329,1062500,RUM,FLAVORED RUM,77225,RONDIAZ RUM SPICED APPLE MINI,6,50,4.67,7.01
2330,1081200,LIQUEURS,CREAM LIQUEURS,80130,EZRA BROOKS BOURBON CREAM,12,750,7.5,11.25
2331,1012200,WHISKEY,SCOTCH WHISKIES,4381,BALVENIE 21YR PORTWOOD,3,750,128.5,192.75
2332,1071100,COCKTAIL,COCKTAILS /RTD,57150,CH-CHI'S PEACH MARGARITA,6,1750,6.5,9.75
2333,1071100,COCKTAIL,COCKTAILS /RTD,58908,JOSE CUERVO AUTHENTIC WATERMELON MARGARITA,6,200,4.6,6.9
2334,1081400,VODKA,AMERICAN SCHNAPPS,84170,99 BANANAS,12,750,7.5,11.25
2335,1062500,RUM,FLAVORED RUM,42204,BLUE CHAIR BAY BANANA RUM,12,750,9.42,14.13
2336,1012200,WHISKEY,SCOTCH WHISKIES,5635,MONKEY SHOULDER,6,750,19,28.5
2337,1031200,VODKA,AMERICAN FLAVORED VODKA,40359,BURNETTS STRAWBERRY BANANA,12,750,4.5,6.75
2338,1062500,RUM,FLAVORED RUM,72903,CAPTAIN MORGAN APPLE SMASH MINI,12,50,4.96,7.44
2339,1012400,WHISKEY,IRISH WHISKIES,15830,PROPER NO. TWELVE,12,750,14,21
2340,1032200,VODKA,IMPORTED FLAVORED VODKA,36576,SVEDKA BLUE RASPBERRY,12,750,8.75,13.13
2341,1062200,RUM,WHITE RUM,44348,CALYPSO SILVER RUM,6,1750,9,13.5
2342,1062200,RUM,WHITE RUM,43296,CAPTAIN MORGAN SILVER SPICED,12,750,9,13.5
2343,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64147,APEROL,6,750,14.5,21.75
2344,1041100,GIN,AMERICAN DRY GINS,30317,GORDONS GIN LONDON DRY,12,1000,7,10.5
2345,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21598,TEN HIGH,6,1750,8.5,12.75
2346,1032200,VODKA,IMPORTED FLAVORED VODKA,34029,ABSOLUT CITRON,12,1000,12.49,18.74
2347,1022200,TEQUILA,100% AGAVE TEQUILA,89242,CORRALEJO REPOSADO,6,750,15,22.5
2348,1012400,WHISKEY,IRISH WHISKIES,15913,TULLAMORE DEW XO RUM CASK,6,750,16.5,24.75
2349,1062400,RUM,SPICED RUM,43022,ADMIRAL NELSON SPICED RUM MINI,8,50,5.66,8.49
2350,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,66836,ST GERMAIN,6,750,20,30
2351,1012100,WHISKEY,CANADIAN WHISKIES,14519,REVEL STOKE PEANUT BUTTER WHISKY,12,750,8.34,12.51
2352,1012200,WHISKEY,SCOTCH WHISKIES,905655,HA GLEN GRANT 15YR,6,750,40,60
2353,1022200,TEQUILA,100% AGAVE TEQUILA,87589,EL JIMADOR SILVER,6,750,12.34,18.51
2354,1062300,RUM,AGED DARK RUM,44266,BRITISH NAVY PUSSERS RUM,6,750,12.02,18.03
2355,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64136,DISARONNO AMARETTO,12,750,14.51,21.77
2356,1032100,VODKA,IMPORTED VODKAS,34155,BELVEDERE PURE VODKA,6,750,17.15,25.73
2357,1071100,COCKTAIL,COCKTAILS /RTD,57092,BACARDI CLASSIC COCKTAILS STRAWBERRY DAIQUIRI,6,1750,10,15
2358,1081200,LIQUEURS,CREAM LIQUEURS,68611,MCCORMICK IRISH CREAM,12,750,6.66,9.99
2359,1012300,WHISKEY,SINGLE MALT SCOTCH,5430,LAGAVULIN 16YR,12,750,62.99,94.49
2360,1052100,BRANDY,IMPORTED BRANDIES,47785,COURVOISIER VS COGNAC,12,375,8.64,12.96
2361,1011100,WHISKEY,BLENDED WHISKIES,22788,BEAMS 8 STAR BL WHISKEY,6,1750,8,12
2362,1081400,VODKA,AMERICAN SCHNAPPS,84143,99 CINNAMON MINI,10,50,6,9
2363,1012100,WHISKEY,CANADIAN WHISKIES,12408,CANADIAN LTD WHISKY,6,1750,8,12
2364,1012400,WHISKEY,IRISH WHISKIES,15622,JAMESON,24,200,3.49,5.24
2365,1031200,VODKA,AMERICAN FLAVORED VODKA,39705,WESTERN SON BLUEBERRY MINI,6,50,4.4,6.6
2366,1022100,TEQUILA,MIXTO TEQUILA,89447,LA PRIMA GOLD,12,1000,6.96,10.44
2367,1031100,VODKA,AMERICAN VODKAS,35944,FLEISCHMANNS 80PRF VODKA,24,375,1.74,2.61
2368,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,73749,EVAN WILLIAMS APPLE,12,750,8,12
2369,1012100,WHISKEY,CANADIAN WHISKIES,14487,REVEL STOKE ROASTED PINEAPPLE,12,750,8.34,12.51
2370,1011100,WHISKEY,BLENDED WHISKIES,24466,KESSLER BLEND WHISKEY PET,12,750,5.51,8.27
2371,1022200,TEQUILA,100% AGAVE TEQUILA,88659,EL JIMADOR REPOSADO,6,750,12.34,18.51
2372,1081200,LIQUEURS,CREAM LIQUEURS,80451,RYANS CREAM LIQUEUR MINI,10,50,8.4,12.6
2373,1031200,VODKA,AMERICAN FLAVORED VODKA,39770,UV CAKE MINI,12,50,4.4,6.6
2374,1031200,VODKA,AMERICAN FLAVORED VODKA,41413,BURNETTS PINEAPPLE,12,750,4.5,6.75
2375,1031200,VODKA,AMERICAN FLAVORED VODKA,36606,DEEP EDDY ORANGE,12,750,8.5,12.75
2376,1052100,BRANDY,IMPORTED BRANDIES,48105,HENNESSY VS,12,375,10.99,16.49
2377,1062200,RUM,WHITE RUM,45278,PARAMOUNT WHITE RUM,6,1750,7.5,11.25
2378,1031100,VODKA,AMERICAN VODKAS,38176,TITOS HANDMADE VODKA,12,750,10,15
2379,1012300,WHISKEY,SINGLE MALT SCOTCH,5696,OBAN SINGLE MALT SCOTCH,12,750,55.99,83.99
2380,1022200,TEQUILA,100% AGAVE TEQUILA,89121,CAZADORES REPOSADO,12,750,14,21
2381,1031200,VODKA,AMERICAN FLAVORED VODKA,39492,NEW AMSTERDAM PINK WHITNEY,12,750,7.5,11.25
2382,1081200,LIQUEURS,CREAM LIQUEURS,68039,BAILEYS ORIGINAL IRISH CREAM 100ML,4,2400,41.76,62.64
2383,1031200,VODKA,AMERICAN FLAVORED VODKA,77378,SMIRNOFF SORBET LIGHT RASPBERRY POMEGRANATE,12,750,8.25,12.38
2384,1081200,LIQUEURS,CREAM LIQUEURS,68036,BAILEYS ORIGINAL IRISH CREAM,12,750,16.49,24.74
2385,1081200,LIQUEURS,CREAM LIQUEURS,74086,GODIVA DARK CHOCOLATE LIQUEUR,12,750,17,25.5
2386,1081100,LIQUEURS,COFFEE LIQUEURS,67527,KAHLUA COFFEE,12,1000,15.15,22.73
2387,1031100,VODKA,AMERICAN VODKAS,35946,FLEISCHMANNS 80PRF VODKA,12,750,3,4.5
2388,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,65195,HPNOTIQ,6,750,9.99,14.99
2389,1032100,VODKA,IMPORTED VODKAS,34919,THREE OLIVES 80PRF,6,1750,16,24
2390,1081200,LIQUEURS,CREAM LIQUEURS,73054,RUMCHATA,6,1750,25,37.5
2391,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64336,B&B DOM,12,750,19.5,29.25
2392,1011100,WHISKEY,BLENDED WHISKIES,22784,BEAMS 8 STAR BL WHISKEY,24,375,2.09,3.14
2393,1081400,VODKA,AMERICAN SCHNAPPS,82837,DEKUYPER RASPBERRY PUCKER,12,1000,7.87,11.81
2394,1062300,RUM,AGED DARK RUM,42777,RON ZACAPA 23YR,6,750,22.5,33.75
2395,1011100,WHISKEY,BLENDED WHISKIES,27469,BIRD DOG BLACKBERRY MINI,5,50,5.8,8.7
2396,1012200,WHISKEY,SCOTCH WHISKIES,4624,BUCHANAN DELUXE 12YR,24,375,12.49,18.74
2397,1062500,RUM,FLAVORED RUM,43077,ADMIRAL NELSON COCONUT RUM,12,1000,7.49,11.24
2398,1012100,WHISKEY,CANADIAN WHISKIES,10933,HAWKEYE CANADIAN WHISKY,12,750,4.5,6.75
2399,1012100,WHISKEY,CANADIAN WHISKIES,12478,CANADIAN MIST WHISKY PET,6,1750,11.06,16.59
2400,1031200,VODKA,AMERICAN FLAVORED VODKA,77900,SMIRNOFF SOURS BERRY LEMON,12,750,8.25,12.38
2401,1012300,WHISKEY,SINGLE MALT SCOTCH,904811,HA CRAIGELLACHIE 17YR SINGLE MALT,6,750,79.99,119.99
2402,1032100,VODKA,IMPORTED VODKAS,34821,SVEDKA 80PRF,6,1750,13.5,20.25
2403,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,66936,GRANGALA TRIPLE ORANGE LIQUEUR,12,750,9.8,14.7
2404,1022200,TEQUILA,100% AGAVE TEQUILA,88536,SAUZA BLUE SILVER,12,750,12,18
2405,1051100,BRANDY,AMERICAN BRANDIES,52597,E & J VS SQUARE,12,1000,7.24,10.86
2406,1031200,VODKA,AMERICAN FLAVORED VODKA,41500,HAWKEYE BLUE RASPBERRY,12,1000,5.01,7.52
2407,1901200,SPECIAL,SPECIAL ORDER ITEMS,902085,PRALINE PECAN LIQUEUR,12,750,8.21,12.32
2408,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,84197,99 PINEAPPLE MINI,10,50,6,9
2409,1081200,LIQUEURS,CREAM LIQUEURS,68038,BAILEYS ORIGINAL IRISH CREAM,6,1750,32.49,48.74
2410,1031200,VODKA,AMERICAN FLAVORED VODKA,39619,WESTERN SON WATERMELON VODKA,12,750,9.01,13.52
2411,1081400,VODKA,AMERICAN SCHNAPPS,84159,99 APPLES,12,750,7.5,11.25
2412,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,18198,EZRA BROOKS SOUR MASH BOURBON,6,1750,14,21
2413,1012300,WHISKEY,SINGLE MALT SCOTCH,5006,GLENFIDDICH 12YR SPECIAL RESERVE,12,750,26,39
2414,1031100,VODKA,AMERICAN VODKAS,36900,BARTON NATURALS,6,1750,6.92,10.38
2415,1011100,WHISKEY,BLENDED WHISKIES,27680,JIM BEAM KENTUCKY FIRE MINI,12,50,5.4,8.1
2416,1081200,LIQUEURS,CREAM LIQUEURS,80023,BUFFALO TRACE BOURBON CREAM,12,750,10.4,15.6
2417,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64636,CAMPARI ITALIAN APERITIVO,12,750,16.5,24.75
2418,1012300,WHISKEY,SINGLE MALT SCOTCH,6206,TALISKER 10YR,12,750,42.5,63.75
2419,1031200,VODKA,AMERICAN FLAVORED VODKA,41019,360 DOUBLE CHOCOLATE,12,750,7,10.5
2420,1012300,WHISKEY,SINGLE MALT SCOTCH,4356,BALVENIE 12YR DOUBLEWOOD,12,750,34,51
2421,1032200,VODKA,IMPORTED FLAVORED VODKA,33467,ABSOLUT LIME,12,750,9.99,14.99
2422,1071100,COCKTAIL,COCKTAILS /RTD,57148,CHI-CHI'S MARGARITA,6,1750,6,9
2423,1081400,VODKA,AMERICAN SCHNAPPS,84152,99 ORANGES,10,50,6,9
2424,1012100,WHISKEY,CANADIAN WHISKIES,12668,CANADIAN WOODS CANADIAN WHISKY,6,1750,9.74,14.61
2425,1062300,RUM,AGED DARK RUM,43112,BACARDI BLACK,6,1750,15,22.5
2426,1091100,SPIRIT,AMERICAN DISTILLED SPIRIT SPECIALTY,973206,CLIMAX FIRE NO 32 CINNAMON SPICE,6,750,16,24
2427,1032100,VODKA,IMPORTED VODKAS,34188,EFFEN 80PRF,6,750,12.5,18.75
2428,1011600,WHISKEY,STRAIGHT RYE WHISKIES,27040,HIGH WEST DOUBLE RYE,6,750,21,31.5
2429,1012200,WHISKEY,SCOTCH WHISKIES,4716,CHIVAS REGAL 12YR,12,750,19.49,29.24
2430,1011600,WHISKEY,STRAIGHT RYE WHISKIES,27048,KNOB CREEK RYE,6,750,20,30
2431,1031200,VODKA,AMERICAN FLAVORED VODKA,78073,SMIRNOFF ZERO SUGAR INFUSION STRAWBERRY & ROSE,12,750,8.25,12.38
2432,1081600,WHISKEY,WHISKEY LIQUEUR,27454,CINERATOR,12,750,8,12
2433,1031200,VODKA,AMERICAN FLAVORED VODKA,41694,UV BLUE RASPBERRY,12,1000,7.5,11.25
2434,1012200,WHISKEY,SCOTCH WHISKIES,8825,LAUDERS PET,12,750,5.13,7.7
2435,1012200,WHISKEY,SCOTCH WHISKIES,8828,LAUDERS,6,1750,11.18,16.77
2436,1082100,LIQUEURS,IMPORTED CORDIALS & LIQUEUR,68010,BAILEYS STRAWBERRIES & CREAM MINI,4,50,25.25,37.88
2437,1031200,VODKA,AMERICAN FLAVORED VODKA,41316,BURNETTS RASPBERRY,12,750,4.5,6.75
2438,1031200,VODKA,AMERICAN FLAVORED VODKA,39650,WESTERN SON LIME MINI,6,50,4.4,6.6
2439,1022200,TEQUILA,100% AGAVE TEQUILA,88018,LUNAZUL BLANCO,12,750,10,15
2440,1012300,WHISKEY,SINGLE MALT SCOTCH,5061,GLENLIVET 15YR FRENCH OAK,6,750,34.98,52.47
2441,1022200,TEQUILA,100% AGAVE TEQUILA,89274,EL JIMADOR ANEJO,6,750,14.37,21.56
2442,1031200,VODKA,AMERICAN FLAVORED VODKA,41326,BURNETTS CITRUS,12,750,4.5,6.75
2443,1012400,WHISKEY,IRISH WHISKIES,65416,JAMESON COLD BREW,6,750,12.49,18.74
2444,1031100,VODKA,AMERICAN VODKAS,39555,DEEP EDDY LEMON MINI,10,50,5.05,7.58
2445,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64876,DRAMBUIE LIQUEUR,12,750,23,34.5
2446,1012400,WHISKEY,IRISH WHISKIES,15888,THE QUIET MAN 8YR,6,750,21.5,32.25
2447,1051100,BRANDY,AMERICAN BRANDIES,52146,CHRISTIAN BROS BRANDY PET,12,750,6,9
2448,1091200,SPIRIT,NEUTRAL GRAIN SPIRITS,41846,EVERCLEAR 151,12,750,8,12
2449,1062100,RUM,GOLD RUM,45248,PARAMOUNT GOLD RUM,6,1750,7.5,11.25
2450,1012200,WHISKEY,SCOTCH WHISKIES,5633,LAGAVULIN 8YR,6,750,37.5,56.25
2451,1091100,SPIRIT,AMERICAN DISTILLED SPIRIT SPECIALTY,77055,SIR WINSTON PEACH,6,750,13.01,19.52
2452,1071100,COCKTAIL,COCKTAILS /RTD,57158,CHI-CHI'S STRAWBERRY MARGARITA,6,1750,6,9
2453,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,72911,CAPTAIN MORGAN ORANGE VANILLA TWIST,12,750,9.06,13.59
2454,1012200,WHISKEY,SCOTCH WHISKIES,5159,GLENFIDDICH 14YR,6,750,29,43.5
2455,1022200,TEQUILA,100% AGAVE TEQUILA,89624,PATRON REPOSADO,12,375,14.5,21.75
2456,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,65194,HPNOTIQ,12,375,6.49,9.74
2457,1031200,VODKA,AMERICAN FLAVORED VODKA,73854,FIRE IN THE HOLE CINNAMON VODKA,12,750,10,15
2458,1041100,GIN,AMERICAN DRY GINS,30057,FLEISCHMANNS GIN,12,1000,3.5,5.25
2459,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,10802,CROWN ROYAL PEACH,12,750,16.59,24.89
2460,1051100,BRANDY,AMERICAN BRANDIES,55106,PHILLIPS BLACKBERRY BRANDY,12,750,4.76,7.14
2461,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19026,JIM BEAM BLACK,12,750,13.5,20.25
2462,1051100,BRANDY,AMERICAN BRANDIES,54647,ARROW BLACKBERRY BRANDY,12,1000,6.38,9.57
2463,1032100,VODKA,IMPORTED VODKAS,35427,RUSSIAN STANDARD PLATINUM VODKA,12,750,12.5,18.75
2464,1032200,VODKA,IMPORTED FLAVORED VODKA,34030,ABSOLUT CITRON,12,750,9.99,14.99
2465,1031200,VODKA,AMERICAN FLAVORED VODKA,41670,BURNETTS BLUE RASPBERRY,12,750,4.5,6.75
2466,1012200,WHISKEY,SCOTCH WHISKIES,10278,USHERS GREEN STRIPE,6,1750,10,15
2467,1012400,WHISKEY,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85
2468,1062400,RUM,SPICED RUM,44660,LADY BLIGH SPICED RUM,12,750,5,7.5
2469,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,73748,EVAN WILLIAMS PEACH,12,750,8,12
2470,1081400,VODKA,AMERICAN SCHNAPPS,995530,SOOH ICE HOLE SALTY CARAMEL SCHNAPPS,12,750,5.15,7.73
2471,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,80015,BLUE CHAIR BAY KEY LIME RUM CREAM,12,750,9.42,14.13
2472,1032200,VODKA,IMPORTED FLAVORED VODKA,36769,ABSOLUT GRAPEFRUIT,12,750,9.99,14.99
2473,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,65367,JAGERMEISTER COLD BREW COFFEE LIQUEUR MINI,5,50,29.53,44.3
2474,1051100,BRANDY,AMERICAN BRANDIES,54436,MR BOSTON APRICOT BRANDY,12,750,4.5,6.75
2475,1042100,GIN,IMPORTED DRY GINS,28625,HENDRICKS GIN,6,750,18.38,27.57
2476,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,18856,LARCENY,6,750,13.5,20.25
2477,1081600,WHISKEY,WHISKEY LIQUEUR,100413,FIREBALL CINNAMON WHISKEY PARTY BUCKET,1,50,60,90
2478,1032200,VODKA,IMPORTED FLAVORED VODKA,64913,CIROC MANGO,12,375,9.25,13.88
2479,1031200,VODKA,AMERICAN FLAVORED VODKA,39500,WESTERN SON RASPBERRY VODKA MINI,6,50,4.4,6.6
2480,1031100,VODKA,AMERICAN VODKAS,37665,ROW VODKA,6,1750,12.22,18.33
2481,1031200,VODKA,AMERICAN FLAVORED VODKA,40331,DEEP EDDY SWEET TEA,12,750,8.5,12.75
2482,1022200,TEQUILA,100% AGAVE TEQUILA,88602,SOLANA AGAVE BLANCO,6,750,12.48,18.72
2483,1012100,WHISKEY,CANADIAN WHISKIES,10932,HAWKEYE CANADIAN WHISKY MINI,12,50,4,6
2484,1031200,VODKA,AMERICAN FLAVORED VODKA,41279,BURNETTS GRAPE,12,750,4.5,6.75
2485,1032200,VODKA,IMPORTED FLAVORED VODKA,36435,SVEDKA CUCUMBER LIME,12,750,8.75,13.13
2486,1032200,VODKA,IMPORTED FLAVORED VODKA,67357,SVEDKA PURE INFUSIONS STRAWBERRY GUAVA VODKA,12,750,8.75,13.13
2487,1031100,VODKA,AMERICAN VODKAS,36124,DEEP EDDY 80PRF,6,1750,14.49,21.74
2488,1031100,VODKA,AMERICAN VODKAS,36186,GORDONS 80PRF VODKA,12,750,5.26,7.89
2489,1011100,WHISKEY,BLENDED WHISKIES,27523,HIGH WEST CAMPFIRE,6,750,37.5,56.25
2490,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21480,BENCHMARK OLD NO 8,12,750,6.38,9.57
2491,1901200,SPECIAL,SPECIAL ORDER ITEMS,903801,MCCORMICK RUM SILVER,12,1000,4.33,6.5
2492,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19475,MAKERS MARK REPLICA,12,375,8.99,13.49
2493,1022200,TEQUILA,100% AGAVE TEQUILA,89838,HORNITOS REPOSADO,6,1750,24,36
2494,1012300,WHISKEY,SINGLE MALT SCOTCH,5286,ISLE OF JURA 10YR,6,750,20,30
2495,1062300,RUM,AGED DARK RUM,64529,BUMBU RUM,6,750,18.5,27.75
2496,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,27392,JIM BEAM MAPLE,12,750,10.5,15.75
2497,1012300,WHISKEY,SINGLE MALT SCOTCH,5745,GLENFIDDICH FIRE & CANE,6,750,30,45
2498,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,918419,SOOH REMUS REPEAL RESERVE BOURBON III,6,750,43.34,65.01
2499,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,28032,BROWN SUGAR BOURBON,12,750,10,15
2500,1071100,COCKTAIL,COCKTAILS /RTD,59185,1800 ULTIMATE BLOOD ORANGE MARGARITA,6,1750,10.04,15.06
2501,1031100,VODKA,AMERICAN VODKAS,37934,SKOL VODKA,24,375,1.74,2.61
2502,1031100,VODKA,AMERICAN VODKAS,36966,NEW AMSTERDAM 80PRF,48,100,1,1.5
2503,1042100,GIN,IMPORTED DRY GINS,28778,ROKU GIN,6,750,15,22.5
2504,1011400,WHISKEY,TENNESSEE WHISKIES,86673,JACK DANIELS TENNESSEE HONEY,6,1750,30.68,46.02
2505,1032200,VODKA,IMPORTED FLAVORED VODKA,34886,THREE OLIVES BERRY,12,750,9.96,14.94
2506,1022200,TEQUILA,100% AGAVE TEQUILA,89496,MARGARITAVILLE GOLD TEQUILA,12,750,6,9
2507,1011100,WHISKEY,BLENDED WHISKIES,26844,BIRD DOG PEACH PET,6,750,10,15
2508,1081200,LIQUEURS,CREAM LIQUEURS,65204,TEQUILA ROSE LIQUEUR MINI,6,50,4.3,6.45
2509,1031200,VODKA,AMERICAN FLAVORED VODKA,77955,SMIRNOFF RED  WHITE & BERRY MINI,12,50,7.47,11.21
2510,1022200,TEQUILA,100% AGAVE TEQUILA,100306,PATRON EXTRA ANEJO,6,750,46.99,70.49
2511,1041100,GIN,AMERICAN DRY GINS,29119,AVIATION AMERICAN GIN,6,750,12.52,18.78
2512,1051100,BRANDY,AMERICAN BRANDIES,55246,ARROW WILD CHERRY BRANDY,12,750,5.38,8.07
2513,1012100,WHISKEY,CANADIAN WHISKIES,11348,SEAGRAMS VO CANADIAN WHISKEY PET,6,1750,10.45,15.68
2514,1052100,BRANDY,IMPORTED BRANDIES,51696,STOCK 84 BRANDY,12,750,6.06,9.09
2515,1022200,TEQUILA,100% AGAVE TEQUILA,87499,DULCE VIDA BLANCO,12,750,13,19.5
2516,1081200,LIQUEURS,CREAM LIQUEURS,68037,BAILEYS ORIGINAL IRISH CREAM,12,1000,20.99,31.49
2517,1022200,TEQUILA,100% AGAVE TEQUILA,88186,OLMECA ALTOS PLATA,6,750,13.49,20.24
2518,1081200,LIQUEURS,CREAM LIQUEURS,65200,TEQUILA ROSE LIQUEUR,12,750,11,16.5
2519,1091300,SPIRIT,NEUTRAL GRAIN SPIRITS FLAVORED,86839,OLE SMOKY MANGO HABANERO WHISKEY,6,750,10,15
2520,1031100,VODKA,AMERICAN VODKAS,39466,NEW AMSTERDAM 100PRF,12,750,8.5,12.75
2521,1031100,VODKA,AMERICAN VODKAS,36875,BLUE OX VODKA,6,1750,6.65,9.98
2522,1031100,VODKA,AMERICAN VODKAS,37938,SKOL VODKA,6,1750,6.67,10.01
2523,1091200,SPIRIT,NEUTRAL GRAIN SPIRITS,41848,EVERCLEAR 151,6,1750,17.5,26.25
2524,1012200,WHISKEY,SCOTCH WHISKIES,6998,CLAN MACGREGOR SCOTCH,6,1750,11.25,16.88
2525,1081200,LIQUEURS,CREAM LIQUEURS,80486,TIPPY COW ORANGE CREAM,6,750,10,15
2526,1012400,WHISKEY,IRISH WHISKIES,15895,WHISTLER DOUBLE OAKED IRISH WHISKEY,6,750,17.5,26.25
2527,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,22158,WILD TURKEY 101,6,1750,25,37.5
2528,1032200,VODKA,IMPORTED FLAVORED VODKA,64912,CIROC MANGO,24,200,5,7.5
2529,1012100,WHISKEY,CANADIAN WHISKIES,14501,REVEL STOKE SMOKED VANILLA,12,750,8.34,12.51
2530,1062400,RUM,SPICED RUM,44340,CALYPSO SPICED RUM,6,1750,9,13.5
2531,1031200,VODKA,AMERICAN FLAVORED VODKA,41989,UV CAKE,12,750,7,10.5
2532,1051100,BRANDY,AMERICAN BRANDIES,56805,PAUL MASSON RED BERRY GRANDE AMBER,12,750,6.41,9.62
2533,1032200,VODKA,IMPORTED FLAVORED VODKA,37012,SVEDKA ROSE,12,750,8.75,13.13
2534,1042100,GIN,IMPORTED DRY GINS,28465,DRUMSHANBO GUNPOWDER GIN,6,750,20.84,31.26
2535,1041100,GIN,AMERICAN DRY GINS,30318,GORDONS GIN LONDON DRY PET,6,1750,11,16.5
2536,1022200,TEQUILA,100% AGAVE TEQUILA,89519,ESPOLON ANEJO,6,750,17.5,26.25
2537,1022200,TEQUILA,100% AGAVE TEQUILA,88371,TEREMANA BLANCO TEQUILA,6,750,14.94,22.41
2538,1031200,VODKA,AMERICAN FLAVORED VODKA,41688,UV BLUE RASPBERRY PET,12,750,7,10.5
2539,1071100,COCKTAIL,COCKTAILS /RTD,57144,CHI-CHI'S WHITE RUSSIAN,6,1750,6,9
2540,1062100,RUM,GOLD RUM,43432,DON Q 151,12,750,11.25,16.88
