Invoice/Item Number,Date,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Store ID,Product ID,Vendor ID,Shipping ID
INV-12258200035,8/5/2020,2,5.88,0.4,0.11,539,135,6,1864
INV-11129800089,8/5/2020,2,14.52,1.2,0.32,69,560,13,876
INV-10744300033,8/5/2020,2,6,0.2,0.05,226,562,4,880
INV-11921600027,8/5/2020,2,60,1.2,0.32,458,141,22,2078
INV-10980700008,11/5/2020,2,20.4,1.2,0.32,537,153,6,958
INV-11584700007,11/5/2020,2,20.4,1.2,0.32,704,153,6,1612
INV-12962100014,11/5/2020,2,20.4,1.2,0.32,812,153,6,2132
INV-10881600010,11/5/2020,2,15,0.4,0.11,527,656,5,1136
INV-12316200036,11/5/2020,2,7.92,0.4,0.11,263,236,3,1784
INV-11381300055,11/5/2020,2,6,0.4,0.11,354,425,8,1270
INV-11442100031,11/5/2020,2,22.06,0.6,0.16,539,462,5,1349
INV-11575300152,11/5/2020,2,14.52,1.2,0.32,82,560,13,1477
INV-11253100042,11/5/2020,2,18,1.2,0.32,572,756,2,1425
INV-11402900006,11/5/2020,2,8.26,0.4,0.11,125,703,5,1547
INV-11988800017,11/5/2020,2,23.76,1.2,0.32,528,438,20,1850
INV-11884000154,11/5/2020,2,60.9,0.6,0.16,277,515,34,1930
INV-11918100022,11/5/2020,2,15,0.4,0.11,59,527,22,1871
INV-12813500008,11/5/2020,2,23.76,1.2,0.32,867,438,20,2491
INV-13140000091,11/5/2020,2,18,1.2,0.32,69,100,2,2649
INV-13548500034,11/5/2020,2,18.64,1.2,0.32,28,534,6,2703
INV-14003400016,11/5/2020,2,22.06,0.6,0.15,927,32,5,2988
INV-13974600014,11/5/2020,2,18,1.2,0.31,31,651,2,3218
INV-14046700034,11/5/2020,2,16.96,1.2,0.31,805,278,3,3275
INV-14089400018,11/5/2020,2,90,6,1.58,493,3,3,3303
INV-13605200019,11/5/2020,2,7.48,0.4,0.1,110,992,8,3344
INV-14269600032,11/5/2020,2,88.6,2.4,0.63,987,193,25,3484
INV-14263700012,11/5/2020,2,21.22,0.4,0.1,357,958,19,3539
INV-14640100041,11/5/2020,2,15,0.4,0.1,2,596,5,3565
INV-14278300105,11/5/2020,2,7.5,0.4,0.1,15,783,22,3688
INV-14598100022,11/5/2020,2,90,6,1.58,245,3,3,3750
INV-15266900001,11/5/2020,2,23.76,1.2,0.31,689,438,20,3836
INV-14773800034,12/5/2020,2,22.06,0.6,0.15,109,462,5,3976
INV-15022000016,12/5/2020,2,16.96,1.2,0.31,600,278,3,4175
INV-15671800013,12/5/2020,2,35.64,1.2,0.31,86,941,20,4309
INV-15672200017,12/5/2020,2,18,1.2,0.31,306,441,2,4336
INV-15764000029,12/5/2020,2,18,1.2,0.31,342,441,2,4456
INV-15744600118,12/5/2020,2,70.48,1.7,0.44,277,1405,26,4504
INV-15647000004,12/5/2020,2,22.06,0.6,0.15,1091,32,5,4567
INV-16222000125,12/5/2020,2,23.76,1.2,0.31,164,438,20,4654
INV-16062400001,12/5/2020,2,90,6,1.58,635,3,3,4761
INV-16042400049,12/5/2020,2,38.4,1.2,0.31,45,86,23,4904
INV-16530600033,12/5/2020,2,8.26,0.4,0.1,263,703,5,4998
INV-16642400041,12/5/2020,2,15,0.4,0.1,270,1528,10,5005
INV-16989500077,12/5/2020,2,18.72,0.4,0.1,1130,113,26,5055
INV-16798300191,12/5/2020,2,15,0.4,0.1,164,527,22,5223
INV-16787100017,12/5/2020,2,60,1.2,0.31,1150,141,22,5266
INV-17667200001,12/5/2020,2,90,6,1.58,1177,3,3,5611
INV-17623700040,12/5/2020,2,3.46,0.4,0.1,612,1008,12,5617
INV-17542000047,12/5/2020,2,18,1.2,0.31,742,772,2,5747
INV-17519400025,12/5/2020,2,27,0.4,0.1,80,754,34,5761
INV-18076800006,12/5/2020,2,22.06,0.6,0.15,1200,462,5,5890
INV-18359700064,12/5/2020,2,90,6,1.58,44,3,3,5899
INV-17933400026,12/5/2020,2,21.36,1.2,0.31,740,1722,6,6021
INV-18320400048,12/5/2020,2,90,6,1.58,59,3,3,6022
INV-17945600089,12/5/2020,2,15,0.4,0.1,259,596,5,6269
INV-18766400092,12/5/2020,2,7.5,0.4,0.1,2,783,22,6339
INV-18771900049,13/5/2020,2,6,0.2,0.05,226,562,4,6408
INV-18942900004,13/5/2020,2,16.96,1.2,0.31,742,278,3,6472
INV-18657400006,13/5/2020,2,90,6,1.58,3,3,3,6499
INV-18527300165,13/5/2020,2,22.06,0.6,0.15,259,462,5,6516
INV-18927900018,13/5/2020,2,14.52,1.2,0.31,607,1798,13,6545
INV-18643400041,13/5/2020,2,5.98,0.4,0.1,542,437,5,6567
INV-19479800013,13/5/2020,2,90,6,1.58,951,3,3,6728
INV-19155300003,13/5/2020,2,90,6,1.58,1250,3,3,6757
INV-19605300004,13/5/2020,2,90,6,1.58,13,3,3,6817
INV-19241300012,13/5/2020,2,35.64,1.2,0.31,219,941,20,6843
INV-19379500026,13/5/2020,2,23.76,1.2,0.31,147,438,20,6894
INV-19250700044,13/5/2020,2,22.06,0.6,0.15,690,32,5,7017
INV-19221500004,13/5/2020,2,27,0.4,0.1,355,754,34,7094
INV-19654000012,13/5/2020,2,22.06,0.6,0.15,1112,462,5,7119
INV-19092500051,13/5/2020,2,18,1.2,0.31,90,441,2,7120
INV-19514900048,13/5/2020,2,15,0.4,0.1,269,596,5,7121
INV-20265700188,13/5/2020,2,38.4,1.2,0.31,465,86,23,7177
INV-19771700011,13/5/2020,2,60,1.2,0.31,1174,141,22,7457
INV-19894200047,13/5/2020,2,90,6,1.58,300,3,3,7557
INV-20371700015,13/5/2020,2,20.4,1.2,0.31,927,153,6,7622
INV-20748500042,13/5/2020,2,16.62,1.2,0.31,443,1679,8,7756
INV-20355000028,14/5/2020,2,2.7,0.2,0.05,464,196,3,7827
INV-20605000007,14/5/2020,2,90,6,1.58,649,3,3,7847
INV-20336100054,14/5/2020,2,15,0.05,0.01,1186,1980,21,7895
INV-21087200014,14/5/2020,2,14.02,0.4,0.1,364,527,22,8105
INV-21907400106,14/5/2020,2,6,0.2,0.05,259,562,4,8552
INV-22207300083,14/5/2020,2,8.26,0.4,0.1,22,703,5,8653
INV-21740800030,14/5/2020,2,4.68,0.4,0.1,897,471,6,8758
INV-22425700014,14/5/2020,2,4.68,0.4,0.1,107,471,6,8841
INV-22283700057,14/5/2020,2,27,0.4,0.1,7,754,34,9141
INV-22437200021,14/5/2020,2,7.5,0.4,0.1,375,497,8,9192
INV-23455800024,14/5/2020,2,9,0.4,0.1,1419,424,11,9292
INV-23474900015,14/5/2020,2,3,0.2,0.05,263,547,6,9447
INV-23088100113,15/5/2020,2,15,0.4,0.1,1435,656,5,9567
INV-23133000016,15/5/2020,2,15,0.4,0.1,1436,596,5,9576
INV-23697100007,15/5/2020,2,6,0.4,0.1,556,425,8,9688
INV-25080000021,15/5/2020,2,15,0.4,0.1,524,1093,5,10518
INV-25006200091,15/5/2020,2,12.7,0.4,0.1,528,202,4,10593
INV-25155900022,15/5/2020,2,13.8,0.4,0.1,1267,2276,11,10596
INV-25297600023,15/5/2020,2,14.16,0.4,0.1,775,1380,5,10685
INV-26068600004,15/5/2020,2,8.98,0.4,0.1,671,883,20,10957
INV-25759400025,15/5/2020,2,27,0.4,0.1,1327,754,34,11282
INV-26413300030,15/5/2020,2,15,0.4,0.1,306,2528,5,11462
INV-26254700019,15/5/2020,2,6,0.2,0.05,4,562,4,11606
INV-26611800008,15/5/2020,2,125.64,2.4,0.63,1077,1648,26,11705
INV-27345800115,15/5/2020,2,7.5,0.4,0.1,47,783,22,11996
INV-27898100062,15/5/2020,2,14.16,0.4,0.1,167,676,5,12472
INV-28717100016,15/5/2020,2,14.16,0.4,0.1,47,676,5,12922
INV-29867000083,15/5/2020,2,14.02,0.4,0.1,354,527,22,13064
INV-30458700107,15/5/2020,2,5.98,0.4,0.1,68,660,13,13760
INV-30506000052,15/5/2020,2,9,0.4,0.1,306,1666,11,13762
INV-31525500005,15/5/2020,2,7.62,0.4,0.1,485,338,5,13883
INV-31981900016,15/5/2020,2,36,0.2,0.05,925,2915,3,14438
INV-32945400029,15/5/2020,2,187.5,1.6,0.42,984,1427,5,14997
INV-32743800100,15/5/2020,2,10.48,0.4,0.1,211,1606,23,15116
INV-33650900045,15/5/2020,2,5.28,0.4,0.1,34,487,14,15168
INV-33892800068,15/5/2020,2,9,0.4,0.1,251,1666,11,15530
INV-34078100025,15/5/2020,2,8.26,0.4,0.1,854,703,5,15795
INV-35331700007,15/5/2020,2,2.7,0.2,0.05,110,196,3,16380
INV-36825900056,15/5/2020,2,11.86,0.4,0.1,325,440,25,17192
INV-36395100102,18/5/2020,2,20.98,0.4,0.1,47,113,26,17200
INV-39654800022,18/5/2020,2,5.88,0.4,0.1,399,27,3,18455
INV-41415500002,18/5/2020,2,2.7,0.2,0.05,879,196,3,19076
INV-42435800101,18/5/2020,2,4.2,0.2,0.05,226,806,10,19465
INV-41815700011,18/5/2020,2,7.5,0.4,0.1,306,497,8,19513
INV-42408700066,18/5/2020,2,15,0.4,0.1,539,1462,5,19520
INV-41764400030,18/5/2020,2,4.68,0.4,0.1,539,471,13,19525
INV-42221200093,18/5/2020,2,36,0.2,0.05,395,2915,3,19564
INV-42401200002,18/5/2020,2,172.26,4.5,1.18,1798,3360,21,19692
INV-43344200025,18/5/2020,2,13.92,0.4,0.1,148,3363,11,19891
INV-09733200017,18/5/2020,1,45,3,0.79,3,3,3,3
INV-09557400010,18/5/2020,1,45,3,0.79,101,3,3,114
INV-09872100009,18/5/2020,1,45,3,0.79,153,3,3,191
INV-09925800003,18/5/2020,1,45,3,0.79,286,3,3,389
INV-11930200055,18/5/2020,1,45,3,0.79,549,3,3,1768
INV-11514300002,18/5/2020,1,45,3,0.79,652,3,3,1387
INV-12975700019,18/5/2020,1,45,3,0.79,696,3,3,2254
INV-12747600051,18/5/2020,1,45,3,0.79,86,3,3,2310
INV-10053000106,18/5/2020,1,9.24,0.2,0.05,52,51,19,52
INV-09668000055,18/5/2020,1,19.2,0.6,0.16,33,86,23,90
INV-09697500031,18/5/2020,1,9.53,0.38,0.1,105,111,13,118
INV-09701300108,18/5/2020,1,8.99,0.2,0.05,22,113,26,120
INV-09832500080,18/5/2020,1,30,0.6,0.16,132,141,22,153
INV-09746900021,18/5/2020,1,12,0.38,0.1,157,178,5,200
INV-10086200061,18/5/2020,1,44.3,1.2,0.32,179,193,25,225
INV-09672000127,18/5/2020,1,17.25,0.38,0.1,45,233,18,279
INV-09906100007,18/5/2020,1,3.96,0.2,0.05,107,236,3,283
INV-11746900002,18/5/2020,1,11.03,0.3,0.08,565,32,5,1335
INV-10322900005,18/5/2020,1,148.5,6,1.59,319,340,21,445
INV-10189700087,18/5/2020,1,7.2,0.38,0.1,52,345,18,455
INV-10438400051,19/5/2020,1,12,0.38,0.1,337,358,5,474
INV-11559100107,19/5/2020,1,4.83,0.38,0.1,259,192,6,1647
INV-10327300038,19/5/2020,1,21.75,0.38,0.1,392,306,34,573
INV-10561900022,19/5/2020,1,9.78,0.38,0.1,393,99,25,579
INV-10153400017,19/5/2020,1,11.88,0.6,0.16,412,438,20,621
INV-10358100021,19/5/2020,1,11.88,0.6,0.16,425,438,20,648
INV-10651700127,19/5/2020,1,44.3,1.2,0.32,68,193,25,666
INV-12055600016,19/5/2020,1,9,0.6,0.16,741,100,2,1767
INV-10541600118,19/5/2020,1,9,0.6,0.16,465,441,2,750
INV-10643000058,19/5/2020,1,11.88,0.6,0.16,104,438,20,762
INV-10498900039,19/5/2020,1,30.45,0.3,0.08,480,515,34,784
INV-10282800077,19/5/2020,1,9.32,0.6,0.16,134,534,6,815
INV-10856300010,19/5/2020,1,30,0.6,0.16,98,141,22,1045
INV-11242900029,19/5/2020,1,3.08,0.38,0.1,586,542,2,1351
INV-10676300024,19/5/2020,1,44.3,1.2,0.32,522,193,25,915
INV-12243500026,19/5/2020,1,17.25,0.38,0.1,447,233,18,1709
INV-10894600015,19/5/2020,1,9.38,0.38,0.1,578,555,31,1101
INV-10895400083,19/5/2020,1,8.7,0.6,0.16,147,580,33,1108
INV-11203900037,19/5/2020,1,30.45,0.3,0.08,365,515,34,1138
INV-12951100032,19/5/2020,1,7.26,0.6,0.16,15,560,13,2307
INV-11513400005,19/5/2020,1,13.5,0.2,0.05,661,754,34,1421
INV-11795300043,19/5/2020,1,2.99,0.38,0.1,671,765,7,1473
INV-11464800021,19/5/2020,1,11.82,0.38,0.1,375,773,19,1496
INV-12810100046,19/5/2020,1,12,0.38,0.1,129,358,5,2241
INV-12097500026,19/5/2020,1,5.25,0.38,0.1,198,659,8,1820
INV-12415900062,20/5/2020,1,8.25,0.38,0.1,599,397,11,2266
INV-12771800139,20/5/2020,1,11.88,0.6,0.16,80,438,20,2177
INV-12891000253,20/5/2020,1,10.5,0.38,0.1,9,671,21,2319
INV-12213200137,20/5/2020,1,10.68,0.6,0.16,735,839,6,1773
INV-12164300064,20/5/2020,1,4.83,0.38,0.1,599,848,6,1845
INV-11828500020,20/5/2020,1,13.88,0.38,0.1,31,888,5,2038
INV-12615900009,20/5/2020,1,11.03,0.3,0.08,809,908,5,2125
INV-12788500069,20/5/2020,1,17.82,0.6,0.16,233,941,20,2281
INV-12740700036,20/5/2020,1,2.99,0.2,0.05,854,81,20,2405
INV-12610900022,20/5/2020,1,3.42,0.38,0.1,105,77,12,2408
INV-12756200013,20/5/2020,1,9.74,0.38,0.1,105,369,20,2493
INV-13423800089,20/5/2020,1,7.2,0.38,0.1,132,345,18,2611
INV-13459000017,20/5/2020,1,8.48,0.6,0.16,419,278,3,2637
INV-13276500004,20/5/2020,1,11.03,0.3,0.08,81,462,5,2713
INV-13466300044,20/5/2020,1,44.3,1.2,0.32,377,193,25,2771
INV-13550600132,20/5/2020,1,42.21,0.6,0.16,2,1046,26,2785
INV-13313600012,21/5/2020,1,45,3,0.79,5,3,3,2835
INV-13186400022,21/5/2020,1,10.2,0.6,0.16,212,153,6,2853
INV-13052700081,21/5/2020,1,3.36,0.2,0.05,187,1060,8,2857
INV-13402900003,21/5/2020,1,45,3,0.79,746,3,3,2896
INV-13095000027,21/5/2020,1,10.2,0.6,0.16,534,153,6,2915
INV-13097700070,21/5/2020,1,9,0.6,0.16,54,441,2,2917
INV-13344300030,21/5/2020,1,3.75,0.2,0.05,607,48,3,2940
INV-13648100055,21/5/2020,1,19.2,0.6,0.15,235,86,23,2952
INV-13824000059,21/5/2020,1,11.88,0.6,0.15,229,438,20,3029
INV-13652400010,21/5/2020,1,7.5,0.2,0.05,251,1093,5,3056
INV-13654400039,21/5/2020,1,11.03,0.3,0.07,269,462,5,3092
INV-13600900087,22/5/2020,1,9,0.6,0.15,223,100,2,3174
INV-13671100027,22/5/2020,1,30.45,0.3,0.07,549,515,34,3327
INV-13849800014,22/5/2020,1,10.2,0.6,0.15,381,153,6,3328
INV-14088800017,22/5/2020,1,17.82,0.6,0.15,174,941,20,3355
INV-14354000011,22/5/2020,1,9,0.6,0.15,334,441,2,3382
INV-14517700019,22/5/2020,1,9,0.6,0.15,582,1171,3,3470
INV-14449600032,22/5/2020,1,11.88,0.6,0.15,312,438,20,3477
INV-14525300149,22/5/2020,1,9,0.6,0.15,80,100,2,3497
INV-14644000004,22/5/2020,1,45,3,0.79,43,3,3,3511
INV-14394300027,22/5/2020,1,11.88,0.6,0.15,990,438,20,3528
INV-14672900017,22/5/2020,1,11.88,0.6,0.15,990,438,20,3584
INV-14397900232,22/5/2020,1,8.7,0.6,0.15,1001,1199,33,3630
INV-14478900009,22/5/2020,1,45,3,0.79,1013,3,3,3738
INV-14421100001,22/5/2020,1,45,3,0.79,684,3,3,3779
INV-15012500055,22/5/2020,1,11.03,0.3,0.07,167,462,5,3838
INV-15038000034,22/5/2020,1,8.82,0.6,0.15,47,904,20,3973
INV-14815500068,22/5/2020,1,13.13,0.3,0.07,239,1300,68,4073
INV-15175000042,22/5/2020,1,9,0.6,0.15,875,295,2,4091
INV-15202100024,22/5/2020,1,30,0.6,0.15,759,141,22,4093
INV-15072300012,22/5/2020,1,45,3,0.79,691,3,3,4095
INV-14897800014,22/5/2020,1,9,0.6,0.15,682,441,2,4121
INV-15833800010,22/5/2020,1,10.2,0.6,0.15,835,153,6,4230
INV-15619800009,22/5/2020,1,45,3,0.79,346,3,3,4254
INV-15969400008,22/5/2020,1,44.3,1.2,0.31,577,193,25,4260
INV-15667600137,22/5/2020,1,45,3,0.79,502,3,3,4278
INV-15910500019,26/5/2020,1,9,0.6,0.15,396,441,2,4485
INV-15730100001,26/5/2020,1,11.88,0.6,0.15,364,438,20,4486
INV-15964200005,26/5/2020,1,11.03,0.3,0.07,786,32,5,4487
INV-15838300027,26/5/2020,1,93.75,0.8,0.21,420,1427,5,4600
INV-16237000027,26/5/2020,1,5.61,0.2,0.05,226,440,25,4631
INV-16580500012,26/5/2020,1,9,0.6,0.15,94,295,2,4649
INV-16600800203,26/5/2020,1,8.48,0.6,0.15,322,278,3,4651
INV-16519100035,26/5/2020,1,9,0.6,0.15,114,100,2,4702
INV-16660800154,26/5/2020,1,9,0.6,0.15,485,701,33,4753
INV-16615900024,26/5/2020,1,4.5,0.2,0.05,687,424,11,4810
INV-16398500054,26/5/2020,1,11.03,0.3,0.07,2,462,5,4906
INV-16342200013,26/5/2020,1,45,3,0.79,1116,3,3,4910
INV-16559600008,26/5/2020,1,42.21,0.6,0.15,43,1046,26,4958
INV-16393900001,26/5/2020,1,45,3,0.79,719,3,3,4984
INV-16726100077,26/5/2020,1,4.5,0.2,0.05,322,424,11,5131
INV-16737500113,26/5/2020,1,11.88,0.6,0.15,465,438,20,5204
INV-16741100061,27/5/2020,1,45,3,0.79,570,3,3,5238
INV-16917900010,27/5/2020,1,1.97,0.2,0.05,793,798,10,5242
INV-17206900002,27/5/2020,1,45,3,0.79,368,3,3,5306
INV-16926500022,27/5/2020,1,4.13,0.2,0.05,148,703,5,5307
INV-17024700035,27/5/2020,1,45,3,0.79,59,3,3,5314
INV-16818400034,27/5/2020,1,11.03,0.3,0.07,530,462,5,5388
INV-16846900081,27/5/2020,1,90,0.3,0.07,165,1617,5,5424
INV-17334100016,27/5/2020,1,45,3,0.79,854,3,3,5488
INV-17610700023,27/5/2020,1,45,3,0.79,59,3,3,5511
INV-17391400058,27/5/2020,1,9,0.6,0.15,977,772,2,5581
INV-17666800040,27/5/2020,1,62.82,1.2,0.31,117,1648,26,5583
INV-17783300001,27/5/2020,1,10.2,0.6,0.15,722,153,6,5710
INV-17688900067,27/5/2020,1,45,3,0.79,82,3,3,5729
INV-17770800003,27/5/2020,1,10.2,0.6,0.15,854,153,6,5742
INV-17667000029,27/5/2020,1,8.31,0.6,0.15,1190,1679,8,5773
INV-17524100014,27/5/2020,1,11.88,0.6,0.15,630,438,20,5848
INV-18432100024,27/5/2020,1,10.2,0.6,0.15,825,153,6,5922
INV-18170300015,27/5/2020,1,17.82,0.6,0.15,312,941,20,6008
INV-17924400098,27/5/2020,1,19.2,0.6,0.15,118,86,23,6016
INV-18306900071,27/5/2020,1,9,0.6,0.15,90,651,2,6060
INV-18346800001,27/5/2020,1,45,3,0.79,32,3,3,6106
INV-17897500030,27/5/2020,1,45,3,0.79,148,3,3,6110
INV-18075200014,27/5/2020,1,11.03,0.3,0.07,854,32,5,6151
INV-18395400011,27/5/2020,1,10.2,0.6,0.15,249,153,6,6174
INV-17980800021,27/5/2020,1,30.45,0.3,0.07,266,515,34,6260
INV-18801200035,28/5/2020,1,30.45,0.3,0.07,269,515,34,6369
INV-18716600012,28/5/2020,1,32.63,2.4,0.63,260,1773,21,6394
INV-19018100011,28/5/2020,1,7.4,0.2,0.05,173,942,25,6440
INV-19025500058,28/5/2020,1,44.3,1.2,0.31,223,193,25,6441
INV-18788300051,28/5/2020,1,19.2,0.6,0.15,583,86,23,6448
INV-18783600005,28/5/2020,1,9,0.6,0.15,752,756,2,6486
INV-18559600033,28/5/2020,1,5.61,0.2,0.05,52,440,25,6553
INV-18883800018,28/5/2020,1,62.82,1.2,0.31,489,1648,26,6555
INV-18858800007,28/5/2020,1,11.03,0.3,0.07,1091,32,5,6590
INV-18962500047,28/5/2020,1,45,3,0.79,975,3,3,6595
INV-19061200008,28/5/2020,1,11.88,0.6,0.15,83,438,20,6650
INV-18689700005,28/5/2020,1,148.5,6,1.58,685,340,21,6654
INV-18737600012,28/5/2020,1,45,3,0.79,175,3,3,6667
INV-19642600012,28/5/2020,1,7.5,0.2,0.05,47,596,5,6962
INV-19481400031,28/5/2020,1,10.2,0.6,0.15,303,153,6,6967
INV-20243300042,28/5/2020,1,10.2,0.6,0.15,381,153,6,7181
INV-19960200038,28/5/2020,1,30,0.6,0.15,1277,141,22,7260
INV-19801700002,28/5/2020,1,10.2,0.6,0.15,459,153,6,7317
INV-20287700128,28/5/2020,1,8.4,0.6,0.15,81,1903,8,7348
INV-20044800044,28/5/2020,1,11.88,0.6,0.15,671,438,20,7376
INV-19988900008,28/5/2020,1,11.03,0.3,0.07,253,32,5,7509
INV-20918500104,28/5/2020,1,9.36,0.2,0.05,118,113,26,7686
INV-20901600082,28/5/2020,1,11.88,0.6,0.15,305,438,20,7697
INV-20753300005,28/5/2020,1,30,0.6,0.15,1239,141,22,7753
INV-20432700023,28/5/2020,1,19.2,0.6,0.15,64,86,23,7804
INV-20547000053,29/5/2020,1,9,0.6,0.15,443,772,2,7885
INV-20787100097,29/5/2020,1,11.03,0.3,0.07,132,32,5,7896
INV-20929200127,29/5/2020,1,8.48,0.6,0.15,140,278,3,7938
INV-20577600023,29/5/2020,1,19.2,0.6,0.15,1032,86,23,7948
INV-21098200007,29/5/2020,1,5.61,0.2,0.05,167,440,25,8093
INV-22344600018,29/5/2020,1,5.25,0.2,0.05,375,946,10,8920
INV-26377200018,29/5/2020,1,7.5,0.2,0.05,187,349,5,11427
INV-27087200044,29/5/2020,1,2.99,0.2,0.05,795,1152,8,11866
INV-28167700032,29/5/2020,1,13.5,0.2,0.05,399,754,22,12490
INV-28247400029,29/5/2020,1,7.5,0.2,0.05,57,1093,5,12496
INV-30423600027,29/5/2020,1,2.99,0.2,0.05,430,522,8,13716
INV-31313000024,29/5/2020,1,2.99,0.2,0.05,173,688,8,14170
INV-31968400042,29/5/2020,1,5.24,0.2,0.05,285,1606,23,14436
INV-31864200026,29/5/2020,1,7.5,0.2,0.05,164,1093,5,14666
INV-32931500019,29/5/2020,1,20.24,0.15,0.03,758,2946,14,14762
INV-33310200029,29/5/2020,1,3.81,0.2,0.05,471,338,5,15445
INV-35898500063,29/5/2020,1,2.99,0.2,0.05,471,437,5,16519
INV-39085900009,29/5/2020,1,86.13,2.25,0.59,68,3360,21,18252
INV-39610000051,29/5/2020,1,5.93,0.2,0.05,251,440,25,18272
INV-38869500012,29/5/2020,1,2.34,0.2,0.05,671,471,13,18278
INV-39979300033,29/5/2020,1,2.99,0.2,0.05,251,10,8,18509
INV-41383100084,29/5/2020,1,81.27,1.8,0.47,211,3451,21,18923
INV-40944400026,29/5/2020,1,104.85,0.2,0.05,170,3456,10,19014
INV-40958400014,1/6/2020,1,8.63,0.2,0.05,1398,3498,46,19309
INV-41578900088,1/6/2020,1,7.5,0.2,0.05,132,596,5,19700
INV-14110000030,1/6/2020,1,13.88,0.37,0.09,775,730,5,3138
INV-14021900003,1/6/2020,1,11.25,0.37,0.09,848,343,4,3229
INV-14394600019,1/6/2020,1,7.5,0.37,0.09,849,319,5,3380
INV-14453300043,1/6/2020,1,2.79,0.37,0.09,979,221,12,3425
INV-14626500009,1/6/2020,1,8,0.37,0.09,263,155,3,3508
INV-14382800029,1/6/2020,1,17.25,0.37,0.09,160,1213,5,3715
INV-14724800009,1/6/2020,1,9,0.37,0.09,794,1216,66,3754
INV-14369300031,1/6/2020,1,13.5,0.37,0.09,105,456,22,3774
INV-15265800080,1/6/2020,1,4.83,0.37,0.09,322,327,6,3998
INV-15233100047,1/6/2020,1,7.88,0.37,0.09,1049,1168,5,4007
INV-14833900012,1/6/2020,1,5.25,0.37,0.09,399,206,8,4070
INV-15758700050,1/6/2020,1,13.49,0.37,0.09,337,453,10,4246
INV-16452600186,1/6/2020,1,13.88,0.37,0.09,68,286,5,4681
INV-16146100066,1/6/2020,1,6.75,0.37,0.09,439,394,22,4731
INV-16381000025,1/6/2020,1,12,0.37,0.09,854,178,5,5016
INV-16765900054,1/6/2020,1,10.5,0.37,0.09,471,671,21,5107
INV-17022600050,1/6/2020,1,8,0.37,0.09,251,155,3,5134
INV-16706100013,1/6/2020,1,9.53,0.37,0.09,117,111,13,5253
INV-17265300001,1/6/2020,1,10.5,0.37,0.09,1157,671,21,5374
INV-16978700007,1/6/2020,1,21.75,0.37,0.09,1021,306,34,5379
INV-17336700061,1/6/2020,1,16.43,0.37,0.09,164,1635,10,5521
INV-17535600018,2/6/2020,1,12,0.37,0.09,642,5,5,5576
INV-17568300014,2/6/2020,1,9.53,0.37,0.09,180,111,13,5708
INV-17309800090,2/6/2020,1,6.75,0.37,0.09,48,394,22,5805
INV-17644500028,2/6/2020,1,19.82,0.37,0.09,226,449,19,5877
INV-18182300075,2/6/2020,1,8,0.37,0.09,251,155,3,5950
INV-17890200197,2/6/2020,1,24.75,0.37,0.09,354,1719,34,5988
INV-17868200036,2/6/2020,1,8.25,0.37,0.09,107,397,11,6032
INV-18033000042,2/6/2020,1,9,0.37,0.09,549,1584,66,6047
INV-17879600039,2/6/2020,1,5.25,0.37,0.09,251,850,8,6079
INV-18021300106,2/6/2020,1,7.17,0.37,0.09,52,117,3,6084
INV-18288900021,2/6/2020,1,21.75,0.37,0.09,406,306,34,6096
INV-18173400024,2/6/2020,1,24.51,0.37,0.09,489,620,22,6120
INV-18348500012,2/6/2020,1,16.43,0.37,0.09,174,1635,10,6224
INV-19080400126,2/6/2020,1,9.74,0.37,0.09,68,369,20,6508
INV-18550000009,2/6/2020,1,6,0.37,0.09,130,859,8,6563
INV-18781100030,2/6/2020,1,8.25,0.37,0.09,799,222,11,6624
INV-18735500021,2/6/2020,1,8.25,0.37,0.09,95,397,11,6653
INV-18613400040,3/6/2020,1,7.13,0.37,0.09,471,1824,5,6699
INV-19548600033,3/6/2020,1,9.78,0.37,0.09,690,99,25,6737
INV-19479600050,3/6/2020,1,9,0.37,0.09,663,1848,66,6875
INV-19468700165,3/6/2020,1,17.25,0.37,0.09,502,1213,5,6913
INV-19909600029,3/6/2020,1,9.78,0.37,0.09,586,99,25,7518
INV-20484200011,3/6/2020,1,3.08,0.37,0.09,105,542,2,7707
INV-21113100034,3/6/2020,1,5.25,0.37,0.09,276,659,8,8229
INV-21002000021,3/6/2020,1,8,0.37,0.09,512,187,3,8256
INV-21715000022,3/6/2020,1,24.51,0.37,0.09,447,620,22,8472
INV-21732000010,3/6/2020,1,12,0.37,0.09,198,5,5,8484
INV-21927100069,3/6/2020,1,16.11,0.37,0.09,22,746,26,8608
INV-21781000017,3/6/2020,1,9.78,0.37,0.09,605,99,25,8621
INV-21828000018,4/6/2020,1,12,0.37,0.09,355,358,5,8793
INV-22827200010,4/6/2020,1,12,0.37,0.09,722,178,5,8960
INV-22238100100,4/6/2020,1,3.42,0.37,0.09,528,77,12,9025
INV-22479000019,4/6/2020,1,12,0.37,0.09,1407,358,5,9135
INV-22689100043,4/6/2020,1,8.25,0.37,0.09,52,2057,10,9163
INV-23485600050,4/6/2020,1,13.88,0.37,0.09,118,888,5,9331
INV-23499800087,4/6/2020,1,12.38,0.37,0.09,130,1375,5,9538
INV-23009100092,4/6/2020,1,9.74,0.37,0.09,52,369,20,9596
INV-23487400008,4/6/2020,1,13.88,0.37,0.09,430,286,5,9604
